date,BTC-USD,ETH-USD,fng_value,cpi_value,fed_rates_value,confidence,bullish_ratio,bearish_ratio,tweet_count
2022-07-17,20779.34375,1338.6357421875,24,294.94,1.68,0.1169,0.0,0.0,0.0
2022-07-18,22485.689453125,1578.7178955078125,20,294.94,1.68,0.1161,0.0,0.0,0.0
2022-07-19,23389.43359375,1542.9752197265625,30,294.94,1.68,0.1391,0.0,0.0,0.0
2022-07-20,23231.732421875,1520.20068359375,31,294.94,1.68,0.1545,0.0,0.0,0.0
2022-07-21,23164.62890625,1576.74951171875,34,294.94,1.68,0.1656,0.0,0.0,0.0
2022-07-22,22714.978515625,1537.4051513671875,33,294.94,1.68,0.1642,0.0,0.0,0.0
2022-07-23,22465.478515625,1549.2974853515625,31,294.94,1.68,0.1694,0.0,0.0,0.0
2022-07-24,22609.1640625,1599.4766845703125,30,294.94,1.68,0.1646,0.0,0.0,0.0
2022-07-25,21361.701171875,1445.3834228515625,30,294.94,1.68,0.1616,0.0,0.0,0.0
2022-07-26,21239.75390625,1441.8067626953125,26,294.94,1.68,0.1557,0.0,0.0,0.0
2022-07-27,22930.548828125,1636.232666015625,28,294.94,1.68,0.1514,0.0,0.0,0.0
2022-07-28,23843.88671875,1725.4681396484375,32,294.94,1.68,0.1635,0.0,0.0,0.0
2022-07-29,23804.6328125,1727.406982421875,39,294.94,1.68,0.1757,0.0,0.0,0.0
2022-07-30,23656.20703125,1695.969482421875,42,294.94,1.68,0.1688,0.0,0.0,0.0
2022-07-31,23336.896484375,1681.517333984375,39,294.94,1.68,0.1756,0.0,0.0,0.0
2022-08-01,23314.19921875,1635.19580078125,33,295.162,2.33,0.1598,0.0,0.0,0.0
2022-08-02,22978.1171875,1632.9454345703125,31,295.162,2.33,0.1645,0.0,0.0,0.0
2022-08-03,22846.5078125,1618.87451171875,34,295.162,2.33,0.1625,0.0,0.0,0.0
2022-08-04,22630.95703125,1608.205810546875,30,295.162,2.33,0.1563,0.0,0.0,0.0
2022-08-05,23289.314453125,1732.254638671875,31,295.162,2.33,0.1629,0.0,0.0,0.0
2022-08-06,22961.279296875,1691.6580810546875,31,295.162,2.33,0.1717,0.0,0.0,0.0
2022-08-07,23175.890625,1699.350830078125,30,295.162,2.33,0.1685,0.0,0.0,0.0
2022-08-08,23809.486328125,1775.51611328125,30,295.162,2.33,0.1653,0.0,0.0,0.0
2022-08-09,23164.318359375,1703.0250244140625,42,295.162,2.33,0.1696,1.0,0.0,1.0
2022-08-10,23947.642578125,1851.74267578125,31,295.162,2.33,0.1661,0.6,0.4,5.0
2022-08-11,23957.529296875,1881.22412109375,41,295.162,2.33,0.1701,0.5714285714285714,0.2857142857142857,7.0
2022-08-12,24402.818359375,1957.2464599609373,42,295.162,2.33,0.18,0.5,0.0,8.0
2022-08-13,24424.068359375,1981.3365478515625,46,295.162,2.33,0.178,0.6,0.0,5.0
2022-08-14,24319.333984375,1936.802001953125,47,295.162,2.33,0.1766,0.75,0.0,4.0
2022-08-15,24136.97265625,1904.2281494140625,45,295.162,2.33,0.1822,0.6,0.2,5.0
2022-08-16,23883.291015625,1878.139404296875,44,295.162,2.33,0.1778,0.1428571428571428,0.2857142857142857,7.0
2022-08-17,23335.998046875,1832.9996337890625,41,295.162,2.33,0.1672,0.6666666666666666,0.0,3.0
2022-08-18,23212.73828125,1847.0078125,30,295.162,2.33,0.167,0.5,0.5,4.0
2022-08-19,20877.552734375,1612.9873046875,33,295.162,2.33,0.1718,0.4285714285714285,0.1428571428571428,7.0
2022-08-20,21166.060546875,1577.0037841796875,29,295.162,2.33,0.1317,0.25,0.75,4.0
2022-08-21,21534.12109375,1619.3189697265625,27,295.162,2.33,0.1285,0.0,0.0,1.0
2022-08-22,21398.908203125,1622.505859375,29,295.162,2.33,0.1319,0.75,0.0,4.0
2022-08-23,21528.087890625,1662.7698974609375,28,295.162,2.33,0.1408,0.5,0.1666666666666666,6.0
2022-08-24,21395.01953125,1657.0592041015625,25,295.162,2.33,0.1304,0.2857142857142857,0.2857142857142857,7.0
2022-08-25,21600.904296875,1696.45703125,25,295.162,2.33,0.1344,0.2,0.2,5.0
2022-08-26,20260.01953125,1507.7828369140625,27,295.162,2.33,0.1302,1.0,0.0,3.0
2022-08-27,20041.73828125,1491.39501953125,28,295.162,2.33,0.1008,1.0,0.0,1.0
2022-08-28,19616.814453125,1430.54736328125,28,295.162,2.33,0.1014,0.4,0.0,5.0
2022-08-29,20297.994140625,1553.037353515625,24,295.162,2.33,0.0944,0.0,0.25,4.0
2022-08-30,19796.80859375,1523.8388671875,27,295.162,2.33,0.1038,0.1428571428571428,0.1428571428571428,7.0
2022-08-31,20049.763671875,1553.6849365234375,23,295.162,2.33,0.0927,0.6,0.4,5.0
2022-09-01,20127.140625,1586.1767578125,20,296.421,2.56,0.0922,0.5,0.0,6.0
2022-09-02,19969.771484375,1577.220458984375,25,296.421,2.56,0.0841,0.3333333333333333,0.0,3.0
2022-09-03,19832.087890625,1556.8726806640625,21,296.421,2.56,0.0887,0.5,0.0,4.0
2022-09-04,19986.712890625,1577.6416015625,20,296.421,2.56,0.0932,0.1666666666666666,0.5,6.0
2022-09-05,19812.37109375,1617.1832275390625,23,296.421,2.56,0.0914,0.5,0.25,4.0
2022-09-06,18837.66796875,1561.74853515625,22,296.421,2.56,0.0799,0.0909090909090909,0.1818181818181818,11.0
2022-09-07,19290.32421875,1629.9063720703125,24,296.421,2.56,0.0694,0.5833333333333334,0.0833333333333333,12.0
2022-09-08,19329.833984375,1635.34765625,20,296.421,2.56,0.0655,0.75,0.0,4.0
2022-09-09,21381.15234375,1719.08544921875,22,296.421,2.56,0.0823,0.0,0.3333333333333333,3.0
2022-09-10,21680.5390625,1776.2037353515625,28,296.421,2.56,0.1156,0.5,0.0,2.0
2022-09-11,21769.255859375,1761.800048828125,26,296.421,2.56,0.1358,0.0,0.0,0.0
2022-09-12,22370.44921875,1713.7652587890625,25,296.421,2.56,0.1273,0.0,0.0,0.0
2022-09-13,20296.70703125,1580.7879638671875,34,296.421,2.56,0.1187,0.0,0.0,0.0
2022-09-14,20241.08984375,1634.7550048828125,27,296.421,2.56,0.0878,0.0,0.0,0.0
2022-09-15,19701.2109375,1471.6934814453125,28,296.421,2.56,0.0907,0.0,0.0,0.0
2022-09-16,19772.583984375,1432.44775390625,20,296.421,2.56,0.0829,0.0,0.0,0.0
2022-09-17,20127.576171875,1469.74169921875,22,296.421,2.56,0.1037,0.0,0.0,0.0
2022-09-18,19419.505859375,1335.3291015625,27,296.421,2.56,0.1004,0.0,0.0,0.0
2022-09-19,19544.12890625,1377.5413818359375,21,296.421,2.56,0.0837,0.0,0.0,0.0
2022-09-20,18890.7890625,1324.38818359375,23,296.421,2.56,0.0824,0.0,0.0,0.0
2022-09-21,18547.400390625,1252.6077880859375,23,296.421,2.56,0.067,0.0,0.0,0.0
2022-09-22,19413.55078125,1327.68017578125,22,296.421,2.56,0.0535,0.0,0.0,0.0
2022-09-23,19297.638671875,1328.259521484375,20,296.421,2.56,0.0703,0.0,0.0,0.0
2022-09-24,18937.01171875,1317.9932861328125,24,296.421,2.56,0.0768,0.0,0.0,0.0
2022-09-25,18802.09765625,1294.216796875,24,296.421,2.56,0.0675,0.0,0.0,0.0
2022-09-26,19222.671875,1335.3201904296875,21,296.421,2.56,0.0673,0.0,0.0,0.0
2022-09-27,19110.546875,1330.127685546875,20,296.421,2.56,0.0611,0.0,0.0,0.0
2022-09-28,19426.720703125,1337.410888671875,20,296.421,2.56,0.0721,0.0,0.0,0.0
2022-09-29,19573.05078125,1335.65234375,22,296.421,2.56,0.076,0.0,0.0,0.0
2022-09-30,19431.7890625,1327.9786376953125,21,296.421,2.56,0.0882,0.0,0.0,0.0
2022-10-01,19312.095703125,1311.6444091796875,20,297.979,3.08,0.0887,0.0,0.0,0.0
2022-10-02,19044.107421875,1276.093505859375,24,297.979,3.08,0.0768,0.0,0.0,0.0
2022-10-03,19623.580078125,1323.439208984375,24,297.979,3.08,0.0746,0.0,0.0,0.0
2022-10-04,20336.84375,1362.1265869140625,20,297.979,3.08,0.0882,0.0,0.0,0.0
2022-10-05,20160.716796875,1352.837158203125,25,297.979,3.08,0.1063,0.0,0.0,0.0
2022-10-06,19955.443359375,1351.70947265625,26,297.979,3.08,0.0997,0.0,0.0,0.0
2022-10-07,19546.849609375,1332.5169677734375,23,297.979,3.08,0.1001,0.0,0.0,0.0
2022-10-08,19416.568359375,1315.50048828125,24,297.979,3.08,0.0936,0.0,0.0,0.0
2022-10-09,19446.42578125,1322.604248046875,22,297.979,3.08,0.0832,0.0,0.0,0.0
2022-10-10,19141.484375,1291.337646484375,22,297.979,3.08,0.0893,0.0,0.0,0.0
2022-10-11,19051.41796875,1279.57568359375,24,297.979,3.08,0.0838,0.0,0.0,0.0
2022-10-12,19157.4453125,1294.9063720703125,20,297.979,3.08,0.0731,0.0,0.0,0.0
2022-10-13,19382.904296875,1288.1239013671875,20,297.979,3.08,0.0773,0.0,0.0,0.0
2022-10-14,19185.65625,1297.422119140625,24,297.979,3.08,0.0845,0.0,0.0,0.0
2022-10-15,19067.634765625,1274.8717041015625,24,297.979,3.08,0.0799,0.0,0.0,2.0
2022-10-16,19268.09375,1306.296630859375,24,297.979,3.08,0.0751,0.0,0.0,2.0
2022-10-17,19550.7578125,1331.713623046875,20,297.979,3.08,0.0805,0.4,0.2,5.0
2022-10-18,19334.416015625,1310.447021484375,22,297.979,3.08,0.081,0.8,0.0,5.0
2022-10-19,19139.53515625,1285.7442626953125,23,297.979,3.08,0.0828,0.8,0.0,5.0
2022-10-20,19053.740234375,1283.200927734375,23,297.979,3.08,0.0777,0.0,0.3333333333333333,3.0
2022-10-21,19172.46875,1299.9464111328125,23,297.979,3.08,0.0803,0.7142857142857143,0.0,7.0
2022-10-22,19208.189453125,1314.2991943359375,20,297.979,3.08,0.0735,0.6,0.4,5.0
2022-10-23,19567.0078125,1363.447021484375,23,297.979,3.08,0.0851,0.4,0.0,5.0
2022-10-24,19345.572265625,1344.99853515625,22,297.979,3.08,0.0837,0.4,0.4,5.0
2022-10-25,20095.857421875,1461.6654052734375,20,297.979,3.08,0.0763,0.75,0.0,4.0
2022-10-26,20770.44140625,1566.566650390625,33,297.979,3.08,0.1035,0.6666666666666666,0.3333333333333333,3.0
2022-10-27,20285.8359375,1514.3748779296875,32,297.979,3.08,0.1055,0.25,0.0,4.0
2022-10-28,20595.3515625,1555.4779052734375,30,297.979,3.08,0.1122,0.4,0.2,5.0
2022-10-29,20818.4765625,1619.698486328125,34,297.979,3.08,0.11,1.0,0.0,4.0
2022-10-30,20635.603515625,1590.7833251953125,34,297.979,3.08,0.1118,0.3333333333333333,0.0,3.0
2022-10-31,20495.7734375,1572.7144775390625,31,297.979,3.08,0.1242,1.0,0.0,4.0
2022-11-01,20485.2734375,1579.70458984375,30,298.708,3.78,0.1143,0.8,0.0,5.0
2022-11-02,20159.50390625,1519.7117919921875,30,298.708,3.78,0.1059,1.0,0.0,2.0
2022-11-03,20209.98828125,1531.541748046875,30,298.708,3.78,0.118,0.3333333333333333,0.0,3.0
2022-11-04,21147.23046875,1645.0933837890625,30,298.708,3.78,0.1074,0.8,0.0,5.0
2022-11-05,21282.69140625,1627.968017578125,38,298.708,3.78,0.1321,0.0,0.0,0.0
2022-11-06,20926.486328125,1572.2347412109375,40,298.708,3.78,0.1291,0.0,0.0,0.0
2022-11-07,20602.81640625,1568.59130859375,33,298.708,3.78,0.1265,0.0,0.0,0.0
2022-11-08,18541.271484375,1332.8355712890625,31,298.708,3.78,0.1225,0.0,0.0,0.0
2022-11-09,15880.7802734375,1100.1697998046875,29,298.708,3.78,0.074,0.0,0.0,0.0
2022-11-10,17586.771484375,1299.464599609375,22,298.708,3.78,0.0407,0.0,0.0,0.0
2022-11-11,17034.29296875,1287.2210693359375,25,298.708,3.78,0.0554,0.0,0.0,0.0
2022-11-12,16799.185546875,1255.268310546875,21,298.708,3.78,0.0613,0.0,0.0,0.0
2022-11-13,16353.365234375,1221.8192138671875,22,298.708,3.78,0.0399,0.0,0.0,0.0
2022-11-14,16618.19921875,1241.604248046875,24,298.708,3.78,0.0313,0.0,0.0,0.0
2022-11-15,16884.61328125,1251.7362060546875,22,298.708,3.78,0.0419,0.0,0.0,0.0
2022-11-16,16669.439453125,1215.6025390625,23,298.708,3.78,0.0434,0.0,0.0,0.0
2022-11-17,16687.517578125,1200.80859375,20,298.708,3.78,0.0357,0.0,0.0,0.0
2022-11-18,16697.77734375,1212.30029296875,23,298.708,3.78,0.0383,0.0,0.0,0.0
2022-11-19,16711.546875,1218.4267578125,23,298.708,3.78,0.0454,0.0,0.0,0.0
2022-11-20,16291.83203125,1142.4666748046875,24,298.708,3.78,0.0434,0.0,0.0,0.0
2022-11-21,15787.2841796875,1108.35302734375,21,298.708,3.78,0.0251,0.0,0.0,0.0
2022-11-22,16189.76953125,1135.1734619140625,22,298.708,3.78,0.0224,0.0,0.0,0.0
2022-11-23,16610.70703125,1183.1995849609375,22,298.708,3.78,0.0329,0.0,0.0,0.0
2022-11-24,16604.46484375,1203.983154296875,20,298.708,3.78,0.0336,0.0,0.0,0.0
2022-11-25,16521.841796875,1198.9259033203125,20,298.708,3.78,0.0305,0.0,0.0,0.0
2022-11-26,16464.28125,1205.89794921875,22,298.708,3.78,0.0216,0.0,0.0,0.0
2022-11-27,16444.626953125,1195.126953125,26,298.708,3.78,0.0348,0.0,0.0,0.0
2022-11-28,16217.322265625,1170.086181640625,28,298.708,3.78,0.0354,0.0,0.0,0.0
2022-11-29,16444.982421875,1216.9012451171875,26,298.708,3.78,0.0299,0.0,0.0,0.0
2022-11-30,17168.56640625,1295.6885986328125,29,298.708,3.78,0.039,0.0,0.0,0.0
2022-12-01,16967.1328125,1276.27392578125,27,298.808,4.1,0.0558,0.0,0.0,0.0
2022-12-02,17088.66015625,1294.3033447265625,27,298.808,4.1,0.0407,0.0,0.0,0.0
2022-12-03,16908.236328125,1243.3348388671875,27,298.808,4.1,0.0454,0.0,0.0,0.0
2022-12-04,17130.486328125,1280.256591796875,26,298.808,4.1,0.0478,0.0,0.0,0.0
2022-12-05,16974.826171875,1259.6767578125,26,298.808,4.1,0.0529,0.0,0.0,0.0
2022-12-06,17089.50390625,1271.65380859375,25,298.808,4.1,0.0468,0.0,0.0,0.0
2022-12-07,16848.126953125,1232.4375,29,298.808,4.1,0.0628,0.0,0.0,0.0
2022-12-08,17233.474609375,1281.1163330078125,25,298.808,4.1,0.0592,0.0,0.0,0.0
2022-12-09,17133.15234375,1264.2847900390625,26,298.808,4.1,0.0589,0.0,0.0,0.0
2022-12-10,17128.724609375,1266.3841552734375,27,298.808,4.1,0.0588,1.0,0.0,2.0
2022-12-11,17104.193359375,1263.8685302734375,26,298.808,4.1,0.0557,0.5,0.0,2.0
2022-12-12,17206.4375,1274.6190185546875,27,298.808,4.1,0.0538,0.5,0.0,4.0
2022-12-13,17781.318359375,1320.5491943359375,27,298.808,4.1,0.067,0.5,0.0,6.0
2022-12-14,17815.650390625,1309.3287353515625,30,298.808,4.1,0.0696,0.6666666666666666,0.0,3.0
2022-12-15,17364.865234375,1266.3538818359375,31,298.808,4.1,0.0654,0.25,0.25,4.0
2022-12-16,16647.484375,1168.2593994140625,29,298.808,4.1,0.0508,0.6666666666666666,0.0,6.0
2022-12-17,16795.091796875,1188.1495361328125,28,298.808,4.1,0.0451,0.0,0.0,0.0
2022-12-18,16757.9765625,1184.7152099609375,26,298.808,4.1,0.0505,0.0,0.0,1.0
2022-12-19,16439.6796875,1167.60986328125,29,298.808,4.1,0.0452,0.3333333333333333,0.0,3.0
2022-12-20,16906.3046875,1217.70361328125,29,298.808,4.1,0.0453,0.5,0.0,2.0
2022-12-21,16817.53515625,1213.5999755859375,26,298.808,4.1,0.0527,1.0,0.0,4.0
2022-12-22,16830.341796875,1218.18212890625,28,298.808,4.1,0.048,1.0,0.0,3.0
2022-12-23,16796.953125,1220.159423828125,27,298.808,4.1,0.0469,0.2,0.2,5.0
2022-12-24,16847.755859375,1221.1485595703125,29,298.808,4.1,0.0243,1.0,0.0,1.0
2022-12-25,16841.986328125,1218.9620361328125,29,298.808,4.1,0.0522,0.0,0.0,2.0
2022-12-26,16919.8046875,1226.974365234375,28,298.808,4.1,0.047,0.2,0.2,5.0
2022-12-27,16717.173828125,1212.7916259765625,27,298.808,4.1,0.0402,1.0,0.0,2.0
2022-12-28,16552.572265625,1189.986083984375,28,298.808,4.1,0.0616,0.5,0.0,4.0
2022-12-29,16642.341796875,1201.5953369140625,28,298.808,4.1,0.0494,1.0,0.0,2.0
2022-12-30,16602.5859375,1199.2327880859375,28,298.808,4.1,0.0579,0.3333333333333333,0.0,3.0
2022-12-31,16547.49609375,1196.771240234375,25,298.808,4.1,0.0566,0.0,0.0,0.0
2023-01-01,16625.080078125,1200.96484375,26,300.456,4.33,0.0562,0.0,0.0,0.0
2023-01-02,16688.470703125,1214.6566162109375,27,300.456,4.33,0.0581,0.0,0.0,0.0
2023-01-03,16679.857421875,1214.77880859375,26,300.456,4.33,0.0584,0.0,0.0,0.0
2023-01-04,16863.23828125,1256.526611328125,29,300.456,4.33,0.0545,0.0,0.0,0.0
2023-01-05,16836.736328125,1250.4385986328125,29,300.456,4.33,0.0628,0.0,0.0,0.0
2023-01-06,16951.96875,1269.3790283203125,26,300.456,4.33,0.0719,0.0,0.0,0.0
2023-01-07,16955.078125,1264.2703857421875,25,300.456,4.33,0.0637,0.0,0.0,0.0
2023-01-08,17091.14453125,1287.3594970703125,25,300.456,4.33,0.0639,0.0,0.0,0.0
2023-01-09,17196.5546875,1321.5389404296875,25,300.456,4.33,0.0655,0.0,0.0,0.0
2023-01-10,17446.29296875,1336.5860595703125,26,300.456,4.33,0.075,0.0,0.0,0.0
2023-01-11,17934.896484375,1387.9327392578125,26,300.456,4.33,0.0719,0.0,0.0,0.0
